,Wind Onshore,startTime,totalRenewable,total,percentRenewable
6574,15.0,202009302200,15.0,390.0,4
6575,17.0,202009302300,17.0,406.0,4
6576,17.0,202010010000,17.0,406.0,4
6577,13.0,202010010100,13.0,374.0,3
6578,12.0,202010010200,12.0,366.0,3
6579,13.0,202010010300,13.0,374.0,3
6580,12.0,202010010400,12.0,366.0,3
6581,12.0,202010010500,12.0,366.0,3
6582,9.0,202010010600,9.0,342.0,3
6583,7.0,202010010700,7.0,326.0,2
6584,3.0,202010010800,3.0,294.0,1
6585,3.0,202010010900,3.0,294.0,1
6586,3.0,202010011000,3.0,294.0,1
6587,5.0,202010011100,5.0,312.0,2
6588,3.0,202010011200,3.0,311.0,1
6589,2.0,202010011300,2.0,295.0,1
6590,0.0,202010011400,0.0,270.0,0
6591,1.0,202010011500,1.0,278.0,0
6592,2.0,202010011600,2.0,288.0,1
6593,2.0,202010011700,2.0,297.0,1
6594,2.0,202010011800,2.0,286.0,1
6595,2.0,202010011900,2.0,286.0,1
6596,1.0,202010012000,1.0,278.0,0
6597,1.0,202010012100,1.0,283.0,0
6598,2.0,202010012200,2.0,286.0,1
6599,1.0,202010012300,1.0,278.0,0
6600,1.0,202010020000,1.0,278.0,0
6601,1.0,202010020100,1.0,278.0,0
6602,3.0,202010020200,3.0,294.0,1
6603,2.0,202010020300,2.0,286.0,1
6604,0.0,202010020400,0.0,270.0,0
6605,2.0,202010020500,2.0,286.0,1
6606,4.0,202010020600,4.0,302.0,1
6607,2.0,202010020700,2.0,286.0,1
6608,1.0,202010020800,1.0,278.0,0
6609,5.0,202010020900,5.0,310.0,2
6610,8.0,202010021000,8.0,334.0,2
6611,7.0,202010021100,7.0,328.0,2
6612,7.0,202010021200,7.0,341.0,2
6613,7.0,202010021300,7.0,331.0,2
6614,9.0,202010021400,9.0,347.0,3
6615,11.0,202010021500,11.0,360.0,3
6616,9.0,202010021600,9.0,348.0,3
6617,6.0,202010021700,6.0,327.0,2
6618,6.0,202010021800,6.0,322.0,2
6619,7.0,202010021900,7.0,338.0,2
6620,7.0,202010022000,7.0,332.0,2
6621,5.0,202010022100,5.0,314.0,2
6622,5.0,202010022200,5.0,312.0,2
6623,4.0,202010022300,4.0,304.0,1
6624,3.0,202010030000,3.0,296.0,1
6625,2.0,202010030100,2.0,288.0,1
6626,2.0,202010030200,2.0,288.0,1
6627,1.0,202010030300,1.0,280.0,0
6628,1.0,202010030400,1.0,280.0,0
6629,1.0,202010030500,1.0,280.0,0
6630,1.0,202010030600,1.0,280.0,0
6631,3.0,202010030700,3.0,296.0,1
6632,6.0,202010030800,6.0,340.0,2
6633,7.0,202010030900,7.0,346.0,2
6634,6.0,202010031000,6.0,337.0,2
6635,8.0,202010031100,8.0,361.0,2
6636,9.0,202010031200,9.0,369.0,2
6637,10.0,202010031300,10.0,361.0,3
6638,10.0,202010031400,10.0,373.0,3
6639,11.0,202010031500,11.0,385.0,3
6640,10.0,202010031600,10.0,372.0,3
6641,7.0,202010031700,7.0,344.0,2
6642,7.0,202010031800,7.0,346.0,2
6643,7.0,202010031900,7.0,348.0,2
6644,6.0,202010032000,6.0,344.0,2
6645,6.0,202010032100,6.0,328.0,2
6646,5.0,202010032200,5.0,312.0,2
6647,3.0,202010032300,3.0,296.0,1
6648,2.0,202010040000,2.0,288.0,1
6649,1.0,202010040100,1.0,280.0,0
6650,2.0,202010040200,2.0,288.0,1
6651,2.0,202010040300,2.0,288.0,1
6652,2.0,202010040400,2.0,288.0,1
6653,2.0,202010040500,2.0,288.0,1
6654,2.0,202010040600,2.0,306.0,1
6655,5.0,202010040700,5.0,337.0,1
6656,7.0,202010040800,7.0,343.0,2
6657,10.0,202010040900,10.0,372.0,3
6658,11.0,202010041000,11.0,378.0,3
6659,9.0,202010041100,9.0,364.0,2
6660,10.0,202010041200,10.0,374.0,3
6661,11.0,202010041300,11.0,369.0,3
6662,12.0,202010041400,12.0,379.0,3
6663,13.0,202010041500,13.0,389.0,3
6664,11.0,202010041600,11.0,381.0,3
6665,10.0,202010041700,10.0,376.0,3
6666,9.0,202010041800,9.0,362.0,2
6667,9.0,202010041900,9.0,367.0,2
6668,8.0,202010042000,8.0,359.0,2
6669,7.0,202010042100,7.0,341.0,2
6670,0.0,202010042200,0.0,0.0,0
6671,0.0,202010042300,0.0,0.0,0
6672,0.0,202010050000,0.0,0.0,0
6673,0.0,202010050100,0.0,0.0,0
6674,0.0,202010050200,0.0,0.0,0
6675,0.0,202010050300,0.0,0.0,0
6676,0.0,202010050400,0.0,0.0,0
6677,0.0,202010050500,0.0,0.0,0
6678,0.0,202010050600,0.0,0.0,0
6679,0.0,202010050700,0.0,0.0,0
6680,0.0,202010050800,0.0,0.0,0
6681,0.0,202010050900,0.0,0.0,0
6682,0.0,202010051000,0.0,0.0,0
6683,0.0,202010051100,0.0,0.0,0
6684,0.0,202010051200,0.0,0.0,0
6685,0.0,202010051300,0.0,0.0,0
6686,0.0,202010051400,0.0,0.0,0
6687,0.0,202010051500,0.0,0.0,0
6688,0.0,202010051600,0.0,0.0,0
6689,0.0,202010051700,0.0,0.0,0
6690,0.0,202010051800,0.0,0.0,0
6691,0.0,202010051900,0.0,0.0,0
6692,0.0,202010052000,0.0,0.0,0
6693,0.0,202010052100,0.0,0.0,0
6694,7.0,202010052200,7.0,327.0,2
6695,1.0,202010052300,1.0,279.0,0
6696,2.0,202010060000,2.0,287.0,1
6697,2.0,202010060100,2.0,287.0,1
6698,1.0,202010060200,1.0,279.0,0
6699,8.0,202010060300,8.0,335.0,2
6700,3.0,202010060400,3.0,295.0,1
6701,3.0,202010060500,3.0,295.0,1
6702,3.0,202010060600,3.0,295.0,1
6703,5.0,202010060700,5.0,311.0,2
6704,2.0,202010060800,2.0,287.0,1
6705,1.0,202010060900,1.0,279.0,0
6706,4.0,202010061000,4.0,303.0,1
6707,1.0,202010061100,1.0,279.0,0
6708,3.0,202010061200,3.0,315.0,1
6709,2.0,202010061300,2.0,296.0,1
6710,18.0,202010061400,18.0,419.0,4
6711,2.0,202010061500,2.0,290.0,1
6712,3.0,202010061600,3.0,307.0,1
6713,3.0,202010061700,3.0,309.0,1
6714,6.0,202010061800,6.0,329.0,2
6715,9.0,202010061900,9.0,343.0,3
6716,1.0,202010062000,1.0,278.0,0
6717,7.0,202010062100,7.0,348.0,2
6718,0.0,202010062200,0.0,0.0,0
6719,0.0,202010062300,0.0,0.0,0
6720,0.0,202010070000,0.0,0.0,0
6721,0.0,202010070100,0.0,0.0,0
6722,0.0,202010070200,0.0,0.0,0
6723,0.0,202010070300,0.0,0.0,0
6724,0.0,202010070400,0.0,0.0,0
6725,0.0,202010070500,0.0,0.0,0
6726,0.0,202010070600,0.0,0.0,0
6727,0.0,202010070700,0.0,0.0,0
6728,0.0,202010070800,0.0,0.0,0
6729,0.0,202010070900,0.0,0.0,0
6730,0.0,202010071000,0.0,0.0,0
6731,0.0,202010071100,0.0,0.0,0
6732,0.0,202010071200,0.0,0.0,0
6733,0.0,202010071300,0.0,0.0,0
6734,0.0,202010071400,0.0,0.0,0
6735,0.0,202010071500,0.0,0.0,0
6736,0.0,202010071600,0.0,0.0,0
6737,0.0,202010071700,0.0,0.0,0
6738,0.0,202010071800,0.0,0.0,0
6739,0.0,202010071900,0.0,0.0,0
6740,0.0,202010072000,0.0,0.0,0
6741,0.0,202010072100,0.0,0.0,0
6742,12.0,202010072200,12.0,406.0,3
6743,12.0,202010072300,12.0,406.0,3
6744,12.0,202010080000,12.0,406.0,3
6745,12.0,202010080100,12.0,406.0,3
6746,12.0,202010080200,12.0,406.0,3
6747,12.0,202010080300,12.0,406.0,3
6748,12.0,202010080400,12.0,406.0,3
6749,12.0,202010080500,12.0,406.0,3
6750,12.0,202010080600,12.0,406.0,3
6751,12.0,202010080700,12.0,406.0,3
6752,12.0,202010080800,12.0,406.0,3
6753,12.0,202010080900,12.0,406.0,3
6754,12.0,202010081000,12.0,406.0,3
6755,12.0,202010081100,12.0,406.0,3
6756,12.0,202010081200,12.0,406.0,3
6757,12.0,202010081300,12.0,406.0,3
6758,12.0,202010081400,12.0,406.0,3
6759,12.0,202010081500,12.0,406.0,3
6760,12.0,202010081600,12.0,406.0,3
6761,12.0,202010081700,12.0,406.0,3
6762,12.0,202010081800,12.0,406.0,3
6763,12.0,202010081900,12.0,406.0,3
6764,12.0,202010082000,12.0,406.0,3
6765,12.0,202010082100,12.0,406.0,3
6766,12.0,202010082200,12.0,406.0,3
6767,12.0,202010082300,12.0,406.0,3
6768,12.0,202010090000,12.0,406.0,3
6769,12.0,202010090100,12.0,406.0,3
6770,12.0,202010090200,12.0,406.0,3
6771,12.0,202010090300,12.0,406.0,3
6772,12.0,202010090400,12.0,406.0,3
6773,12.0,202010090500,12.0,406.0,3
6774,12.0,202010090600,12.0,406.0,3
6775,12.0,202010090700,12.0,406.0,3
6776,12.0,202010090800,12.0,406.0,3
6777,12.0,202010090900,12.0,406.0,3
6778,12.0,202010091000,12.0,406.0,3
6779,12.0,202010091100,12.0,406.0,3
6780,12.0,202010091200,12.0,406.0,3
6781,12.0,202010091300,12.0,406.0,3
6782,12.0,202010091400,12.0,406.0,3
6783,12.0,202010091500,12.0,406.0,3
6784,12.0,202010091600,12.0,406.0,3
6785,12.0,202010091700,12.0,406.0,3
6786,12.0,202010091800,12.0,406.0,3
6787,12.0,202010091900,12.0,406.0,3
6788,12.0,202010092000,12.0,406.0,3
6789,12.0,202010092100,12.0,406.0,3
6790,29.0,202010092200,29.0,506.0,6
6791,29.0,202010092300,29.0,503.0,6
6792,31.0,202010100000,31.0,519.0,6
6793,34.0,202010100100,34.0,543.0,6
6794,32.0,202010100200,32.0,527.0,6
6795,29.0,202010100300,29.0,503.0,6
6796,27.0,202010100400,27.0,487.0,6
6797,23.0,202010100500,23.0,455.0,5
6798,21.0,202010100600,21.0,439.0,5
6799,18.0,202010100700,18.0,423.0,4
6800,18.0,202010100800,18.0,410.0,4
6801,17.0,202010100900,17.0,407.0,4
6802,8.0,202010101000,8.0,332.0,2
6803,1.0,202010101100,1.0,287.0,0
6804,0.0,202010101200,0.0,293.0,0
6805,1.0,202010101300,1.0,290.0,0
6806,1.0,202010101400,1.0,284.0,0
6807,1.0,202010101500,1.0,282.0,0
6808,1.0,202010101600,1.0,283.0,0
6809,3.0,202010101700,3.0,316.0,1
6810,3.0,202010101800,3.0,309.0,1
6811,2.0,202010101900,2.0,295.0,1
6812,3.0,202010102000,3.0,302.0,1
6813,4.0,202010102100,4.0,318.0,1
6814,3.0,202010102200,3.0,302.0,1
6815,1.0,202010102300,1.0,279.0,0
6816,1.0,202010110000,1.0,279.0,0
6817,1.0,202010110100,1.0,279.0,0
6818,0.0,202010110200,0.0,271.0,0
6819,1.0,202010110300,1.0,279.0,0
6820,1.0,202010110400,1.0,279.0,0
6821,2.0,202010110500,2.0,287.0,1
6822,2.0,202010110600,2.0,294.0,1
6823,1.0,202010110700,1.0,291.0,0
6824,1.0,202010110800,1.0,285.0,0
6825,2.0,202010110900,2.0,305.0,1
6826,3.0,202010111000,3.0,316.0,1
6827,3.0,202010111100,3.0,314.0,1
6828,3.0,202010111200,3.0,312.0,1
6829,4.0,202010111300,4.0,319.0,1
6830,5.0,202010111400,5.0,311.0,2
6831,6.0,202010111500,6.0,326.0,2
6832,8.0,202010111600,8.0,341.0,2
6833,4.0,202010111700,4.0,317.0,1
6834,4.0,202010111800,4.0,303.0,1
6835,5.0,202010111900,5.0,308.0,2
6836,6.0,202010112000,6.0,316.0,2
6837,6.0,202010112100,6.0,328.0,2
6838,0.0,202010112200,0.0,0.0,0
6839,0.0,202010112300,0.0,0.0,0
6840,0.0,202010120000,0.0,0.0,0
6841,0.0,202010120100,0.0,0.0,0
6842,0.0,202010120200,0.0,0.0,0
6843,0.0,202010120300,0.0,0.0,0
6844,0.0,202010120400,0.0,0.0,0
6845,0.0,202010120500,0.0,0.0,0
6846,0.0,202010120600,0.0,0.0,0
6847,0.0,202010120700,0.0,0.0,0
6848,0.0,202010120800,0.0,0.0,0
6849,0.0,202010120900,0.0,0.0,0
6850,0.0,202010121000,0.0,0.0,0
6851,0.0,202010121100,0.0,0.0,0
6852,0.0,202010121200,0.0,0.0,0
6853,0.0,202010121300,0.0,0.0,0
6854,0.0,202010121400,0.0,0.0,0
6855,0.0,202010121500,0.0,0.0,0
6856,0.0,202010121600,0.0,0.0,0
6857,0.0,202010121700,0.0,0.0,0
6858,0.0,202010121800,0.0,0.0,0
6859,0.0,202010121900,0.0,0.0,0
6860,0.0,202010122000,0.0,0.0,0
6861,0.0,202010122100,0.0,0.0,0
6862,0.0,202010122200,0.0,0.0,0
6863,0.0,202010122300,0.0,0.0,0
6864,0.0,202010130000,0.0,0.0,0
6865,0.0,202010130100,0.0,0.0,0
6866,0.0,202010130200,0.0,0.0,0
6867,0.0,202010130300,0.0,0.0,0
6868,0.0,202010130400,0.0,0.0,0
6869,0.0,202010130500,0.0,0.0,0
6870,0.0,202010130600,0.0,0.0,0
6871,0.0,202010130700,0.0,0.0,0
6872,0.0,202010130800,0.0,0.0,0
6873,0.0,202010130900,0.0,0.0,0
6874,0.0,202010131000,0.0,0.0,0
6875,0.0,202010131100,0.0,0.0,0
6876,0.0,202010131200,0.0,0.0,0
6877,0.0,202010131300,0.0,0.0,0
6878,0.0,202010131400,0.0,0.0,0
6879,0.0,202010131500,0.0,0.0,0
6880,0.0,202010131600,0.0,0.0,0
6881,0.0,202010131700,0.0,0.0,0
6882,0.0,202010131800,0.0,0.0,0
6883,0.0,202010131900,0.0,0.0,0
6884,0.0,202010132000,0.0,0.0,0
6885,0.0,202010132100,0.0,0.0,0
6886,12.0,202010132200,12.0,355.0,3
6887,10.0,202010132300,10.0,349.0,3
6888,7.0,202010140000,7.0,328.0,2
6889,6.0,202010140100,6.0,320.0,2
6890,4.0,202010140200,4.0,304.0,1
6891,3.0,202010140300,3.0,296.0,1
6892,3.0,202010140400,3.0,296.0,1
6893,3.0,202010140500,3.0,296.0,1
6894,2.0,202010140600,2.0,288.0,1
6895,1.0,202010140700,1.0,277.0,0
6896,2.0,202010140800,2.0,297.0,1
6897,2.0,202010140900,2.0,300.0,1
6898,2.0,202010141000,2.0,302.0,1
6899,3.0,202010141100,3.0,303.0,1
6900,3.0,202010141200,3.0,313.0,1
6901,4.0,202010141300,4.0,313.0,1
6902,4.0,202010141400,4.0,309.0,1
6903,5.0,202010141500,5.0,322.0,2
6904,7.0,202010141600,7.0,333.0,2
6905,4.0,202010141700,4.0,313.0,1
6906,2.0,202010141800,2.0,293.0,1
6907,2.0,202010141900,2.0,291.0,1
6908,4.0,202010142000,4.0,314.0,1
6909,3.0,202010142100,3.0,307.0,1
6910,2.0,202010142200,2.0,300.0,1
6911,1.0,202010142300,1.0,282.0,0
6912,1.0,202010150000,1.0,282.0,0
6913,1.0,202010150100,1.0,282.0,0
6914,1.0,202010150200,1.0,282.0,0
6915,1.0,202010150300,1.0,282.0,0
6916,1.0,202010150400,1.0,282.0,0
6917,1.0,202010150500,1.0,282.0,0
6918,1.0,202010150600,1.0,278.0,0
6919,4.0,202010150700,4.0,312.0,1
6920,6.0,202010150800,6.0,321.0,2
6921,7.0,202010150900,7.0,335.0,2
6922,9.0,202010151000,9.0,350.0,3
6923,11.0,202010151100,11.0,370.0,3
6924,11.0,202010151200,11.0,368.0,3
6925,11.0,202010151300,11.0,376.0,3
6926,13.0,202010151400,13.0,378.0,3
6927,14.0,202010151500,14.0,389.0,4
6928,12.0,202010151600,12.0,383.0,3
6929,7.0,202010151700,7.0,339.0,2
6930,8.0,202010151800,8.0,337.0,2
6931,10.0,202010151900,10.0,354.0,3
6932,9.0,202010152000,9.0,368.0,2
6933,10.0,202010152100,10.0,355.0,3
6934,0.0,202010152200,0.0,0.0,0
6935,0.0,202010152300,0.0,0.0,0
6936,0.0,202010160000,0.0,0.0,0
6937,0.0,202010160100,0.0,0.0,0
6938,0.0,202010160200,0.0,0.0,0
6939,0.0,202010160300,0.0,0.0,0
6940,0.0,202010160400,0.0,0.0,0
6941,0.0,202010160500,0.0,0.0,0
6942,0.0,202010160600,0.0,0.0,0
6943,0.0,202010160700,0.0,0.0,0
6944,0.0,202010160800,0.0,0.0,0
6945,0.0,202010160900,0.0,0.0,0
6946,0.0,202010161000,0.0,0.0,0
6947,0.0,202010161100,0.0,0.0,0
6948,0.0,202010161200,0.0,0.0,0
6949,0.0,202010161300,0.0,0.0,0
6950,0.0,202010161400,0.0,0.0,0
6951,0.0,202010161500,0.0,0.0,0
6952,0.0,202010161600,0.0,0.0,0
6953,0.0,202010161700,0.0,0.0,0
6954,0.0,202010161800,0.0,0.0,0
6955,0.0,202010161900,0.0,0.0,0
6956,0.0,202010162000,0.0,0.0,0
6957,0.0,202010162100,0.0,0.0,0
6958,22.0,202010162200,22.0,456.0,5
6959,24.0,202010162300,24.0,465.0,5
6960,25.0,202010170000,25.0,473.0,5
6961,31.0,202010170100,31.0,521.0,6
6962,35.0,202010170200,35.0,553.0,6
6963,34.0,202010170300,34.0,545.0,6
6964,32.0,202010170400,32.0,529.0,6
6965,28.0,202010170500,28.0,497.0,6
6966,33.0,202010170600,33.0,533.0,6
6967,36.0,202010170700,36.0,570.0,6
6968,33.0,202010170800,33.0,555.0,6
6969,31.0,202010170900,31.0,541.0,6
6970,30.0,202010171000,30.0,531.0,6
6971,29.0,202010171100,29.0,512.0,6
6972,30.0,202010171200,30.0,527.0,6
6973,30.0,202010171300,30.0,520.0,6
6974,29.0,202010171400,29.0,513.0,6
6975,30.0,202010171500,30.0,527.0,6
6976,30.0,202010171600,30.0,526.0,6
6977,26.0,202010171700,26.0,497.0,5
6978,26.0,202010171800,26.0,497.0,5
6979,28.0,202010171900,28.0,505.0,6
6980,30.0,202010172000,30.0,522.0,6
6981,30.0,202010172100,30.0,525.0,6
6982,13.0,202010172200,13.0,408.0,3
6983,16.0,202010172300,16.0,411.0,4
6984,25.0,202010180000,25.0,483.0,5
6985,26.0,202010180100,26.0,491.0,5
6986,30.0,202010180200,30.0,523.0,6
6987,32.0,202010180300,32.0,539.0,6
6988,33.0,202010180400,33.0,547.0,6
6989,30.0,202010180500,30.0,510.0,6
6990,31.0,202010180600,31.0,534.0,6
6991,32.0,202010180700,32.0,551.0,6
6992,32.0,202010180800,32.0,543.0,6
6993,31.0,202010180900,31.0,545.0,6
6994,35.0,202010181000,35.0,583.0,6
6995,35.0,202010181100,35.0,579.0,6
6996,34.0,202010181200,34.0,574.0,6
6997,34.0,202010181300,34.0,571.0,6
6998,32.0,202010181400,32.0,552.0,6
6999,26.0,202010181500,26.0,516.0,5
7000,23.0,202010181600,23.0,493.0,5
7001,28.0,202010181700,28.0,528.0,5
7002,32.0,202010181800,32.0,555.0,6
7003,32.0,202010181900,32.0,564.0,6
7004,32.0,202010182000,32.0,559.0,6
7005,30.0,202010182100,30.0,543.0,6
7006,30.0,202010182200,30.0,520.0,6
7007,28.0,202010182300,28.0,495.0,6
7008,30.0,202010190000,30.0,511.0,6
7009,32.0,202010190100,32.0,527.0,6
7010,34.0,202010190200,34.0,543.0,6
7011,33.0,202010190300,33.0,535.0,6
7012,34.0,202010190400,34.0,543.0,6
7013,34.0,202010190500,34.0,543.0,6
7014,33.0,202010190600,33.0,549.0,6
7015,32.0,202010190700,32.0,541.0,6
7016,31.0,202010190800,31.0,540.0,6
7017,24.0,202010190900,24.0,483.0,5
7018,16.0,202010191000,16.0,416.0,4
7019,10.0,202010191100,10.0,366.0,3
7020,5.0,202010191200,5.0,322.0,2
7021,4.0,202010191300,4.0,314.0,1
7022,5.0,202010191400,5.0,320.0,2
7023,5.0,202010191500,5.0,316.0,2
7024,3.0,202010191600,3.0,306.0,1
7025,3.0,202010191700,3.0,319.0,1
7026,4.0,202010191800,4.0,323.0,1
7027,6.0,202010191900,6.0,322.0,2
7028,4.0,202010192000,4.0,315.0,1
7029,4.0,202010192100,4.0,326.0,1
7030,7.0,202010192200,7.0,349.0,2
7031,8.0,202010192300,8.0,335.0,2
7032,9.0,202010200000,9.0,343.0,3
7033,6.0,202010200100,6.0,319.0,2
7034,6.0,202010200200,6.0,319.0,2
7035,7.0,202010200300,7.0,327.0,2
7036,7.0,202010200400,7.0,327.0,2
7037,10.0,202010200500,10.0,357.0,3
7038,7.0,202010200600,7.0,356.0,2
7039,5.0,202010200700,5.0,342.0,1
7040,5.0,202010200800,5.0,340.0,1
7041,8.0,202010200900,8.0,363.0,2
7042,5.0,202010201000,5.0,336.0,1
7043,4.0,202010201100,4.0,333.0,1
7044,2.0,202010201200,2.0,311.0,1
7045,2.0,202010201300,2.0,318.0,1
7046,3.0,202010201400,3.0,327.0,1
7047,5.0,202010201500,5.0,331.0,2
7048,7.0,202010201600,7.0,355.0,2
7049,6.0,202010201700,6.0,352.0,2
7050,5.0,202010201800,5.0,343.0,1
7051,5.0,202010201900,5.0,329.0,2
7052,4.0,202010202000,4.0,332.0,1
7053,5.0,202010202100,5.0,337.0,1
7054,4.0,202010202200,4.0,314.0,1
7055,3.0,202010202300,3.0,295.0,1
7056,4.0,202010210000,4.0,303.0,1
7057,3.0,202010210100,3.0,295.0,1
7058,6.0,202010210200,6.0,319.0,2
7059,19.0,202010210300,19.0,423.0,4
7060,15.0,202010210400,15.0,405.0,4
7061,14.0,202010210500,14.0,406.0,3
7062,7.0,202010210600,7.0,355.0,2
7063,7.0,202010210700,7.0,341.0,2
7064,8.0,202010210800,8.0,350.0,2
7065,6.0,202010210900,6.0,326.0,2
7066,2.0,202010211000,2.0,322.0,1
7067,1.0,202010211100,1.0,315.0,0
7068,0.0,202010211200,0.0,297.0,0
7069,0.0,202010211300,0.0,299.0,0
7070,1.0,202010211400,1.0,300.0,0
7071,1.0,202010211500,1.0,317.0,0
7072,3.0,202010211600,3.0,324.0,1
7073,4.0,202010211700,4.0,338.0,1
7074,4.0,202010211800,4.0,341.0,1
7075,4.0,202010211900,4.0,324.0,1
7076,4.0,202010212000,4.0,332.0,1
7077,3.0,202010212100,3.0,329.0,1
7078,0.0,202010212200,0.0,289.0,0
7079,0.0,202010212300,0.0,270.0,0
7080,0.0,202010220000,0.0,271.0,0
7081,0.0,202010220100,0.0,271.0,0
7082,0.0,202010220200,0.0,271.0,0
7083,0.0,202010220300,0.0,271.0,0
7084,0.0,202010220400,0.0,289.0,0
7085,0.0,202010220500,0.0,299.0,0
7086,0.0,202010220600,0.0,301.0,0
7087,0.0,202010220700,0.0,292.0,0
7088,0.0,202010220800,0.0,291.0,0
7089,0.0,202010220900,0.0,289.0,0
7090,0.0,202010221000,0.0,283.0,0
7091,0.0,202010221100,0.0,288.0,0
7092,0.0,202010221200,0.0,305.0,0
7093,0.0,202010221300,0.0,303.0,0
7094,0.0,202010221400,0.0,302.0,0
7095,0.0,202010221500,0.0,300.0,0
7096,0.0,202010221600,0.0,301.0,0
7097,0.0,202010221700,0.0,313.0,0
7098,0.0,202010221800,0.0,313.0,0
7099,0.0,202010221900,0.0,300.0,0
7100,0.0,202010222000,0.0,305.0,0
7101,0.0,202010222100,0.0,299.0,0
7102,0.0,202010222200,0.0,304.0,0
7103,0.0,202010222300,0.0,287.0,0
7104,0.0,202010230000,0.0,271.0,0
7105,0.0,202010230100,0.0,271.0,0
7106,0.0,202010230200,0.0,271.0,0
7107,0.0,202010230300,0.0,271.0,0
7108,0.0,202010230400,0.0,280.0,0
7109,0.0,202010230500,0.0,284.0,0
7110,0.0,202010230600,0.0,296.0,0
7111,0.0,202010230700,0.0,293.0,0
7112,0.0,202010230800,0.0,300.0,0
7113,0.0,202010230900,0.0,302.0,0
7114,0.0,202010231000,0.0,296.0,0
7115,0.0,202010231100,0.0,292.0,0
7116,0.0,202010231200,0.0,304.0,0
7117,0.0,202010231300,0.0,298.0,0
7118,0.0,202010231400,0.0,304.0,0
7119,0.0,202010231500,0.0,305.0,0
7120,0.0,202010231600,0.0,289.0,0
7121,0.0,202010231700,0.0,314.0,0
7122,0.0,202010231800,0.0,297.0,0
7123,0.0,202010231900,0.0,283.0,0
7124,0.0,202010232000,0.0,315.0,0
7125,0.0,202010232100,0.0,303.0,0
7126,0.0,202010232200,0.0,0.0,0
7127,0.0,202010232300,0.0,0.0,0
7128,0.0,202010240000,0.0,0.0,0
7129,0.0,202010240100,0.0,0.0,0
7130,0.0,202010240200,0.0,0.0,0
7131,0.0,202010240300,0.0,0.0,0
7132,0.0,202010240400,0.0,0.0,0
7133,0.0,202010240500,0.0,0.0,0
7134,0.0,202010240600,0.0,0.0,0
7135,0.0,202010240700,0.0,0.0,0
7136,0.0,202010240800,0.0,0.0,0
7137,0.0,202010240900,0.0,0.0,0
7138,0.0,202010241000,0.0,0.0,0
7139,0.0,202010241100,0.0,0.0,0
7140,0.0,202010241200,0.0,0.0,0
7141,0.0,202010241300,0.0,0.0,0
7142,0.0,202010241400,0.0,0.0,0
7143,0.0,202010241500,0.0,0.0,0
7144,0.0,202010241600,0.0,0.0,0
7145,0.0,202010241700,0.0,0.0,0
7146,0.0,202010241800,0.0,0.0,0
7147,0.0,202010241900,0.0,0.0,0
7148,0.0,202010242000,0.0,0.0,0
7149,0.0,202010242100,0.0,0.0,0
7150,10.0,202010242200,10.0,130.0,8
7151,9.0,202010242300,9.0,117.0,8
7152,8.0,202010250000,8.0,208.0,4
7153,8.0,202010250100,8.0,208.0,4
7154,16.0,202010250200,16.0,143.0,11
7155,11.0,202010250300,11.0,130.0,8
7156,10.0,202010250400,10.0,182.0,5
7157,14.0,202010250500,14.0,247.0,6
7158,19.0,202010250600,19.0,273.0,7
7159,21.0,202010250700,21.0,156.0,13
7160,12.0,202010250800,12.0,273.0,4
7161,21.0,202010250900,21.0,351.0,6
7162,27.0,202010251000,27.0,104.0,26
7163,8.0,202010251100,8.0,13.0,62
7164,1.0,202010251200,1.0,13.0,8
7165,1.0,202010251300,1.0,26.0,4
7166,2.0,202010251400,2.0,13.0,15
7167,1.0,202010251500,1.0,26.0,4
7168,2.0,202010251600,2.0,26.0,8
7169,2.0,202010251700,2.0,39.0,5
7170,3.0,202010251800,3.0,13.0,23
7171,1.0,202010251900,1.0,26.0,4
7172,2.0,202010252000,2.0,26.0,8
7173,2.0,202010252100,2.0,65.0,3
7174,5.0,202010252200,5.0,65.0,8
7175,0.0,202010252300,0.0,293.0,0
7176,0.0,202010260000,0.0,293.0,0
7177,0.0,202010260100,0.0,293.0,0
7178,0.0,202010260200,0.0,293.0,0
7179,0.0,202010260300,0.0,293.0,0
7180,0.0,202010260400,0.0,293.0,0
7181,0.0,202010260500,0.0,271.0,0
7182,0.0,202010260600,0.0,271.0,0
7183,0.0,202010260700,0.0,293.0,0
7184,0.0,202010260800,0.0,293.0,0
7185,0.0,202010260900,0.0,293.0,0
7186,0.0,202010261000,0.0,293.0,0
7187,0.0,202010261100,0.0,293.0,0
7188,0.0,202010261200,0.0,293.0,0
7189,0.0,202010261300,0.0,296.0,0
7190,0.0,202010261400,0.0,296.0,0
7191,0.0,202010261500,0.0,296.0,0
7192,0.0,202010261600,0.0,319.0,0
7193,0.0,202010261700,0.0,302.0,0
7194,0.0,202010261800,0.0,296.0,0
7195,0.0,202010261900,0.0,300.0,0
7196,0.0,202010262000,0.0,286.0,0
7197,0.0,202010262100,0.0,303.0,0
7198,0.0,202010262200,0.0,298.0,0
7199,1.0,202010262300,1.0,13.0,8
7200,1.0,202010270000,1.0,13.0,8
7201,0.0,202010270100,0.0,0.0,0
7202,1.0,202010270200,1.0,13.0,8
7203,1.0,202010270300,1.0,13.0,8
7204,1.0,202010270400,1.0,13.0,8
7205,1.0,202010270500,1.0,13.0,8
7206,1.0,202010270600,1.0,13.0,8
7207,1.0,202010270700,1.0,13.0,8
7208,1.0,202010270800,1.0,13.0,8
